family,point,subrun,run,volume,e1,e2,e3,e4,e5,e6,strain_norm,max_abs_voigt,lhfcalc,aexx,ispin,encut,functional,nk,nb,energy,ionic_steps
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.020/2-accurate-hse06-atoms-fixed,10.870178178409265,0.04080004781707314,-0.05819996093642227,-0.019799957541127067,3.4476469431812285e-18,3.301030174091638e-17,-3.645794868409761e-17,0.07378290908812804,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-21.132468,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.040/1-cheap-pbe-atoms-relaxed,10.648337807421324,0.04080004781707314,-0.05819996093642227,-0.03919995925645853,-2.4134055326032605e-18,3.8871354216700866e-17,-3.645794868409761e-17,0.08116967512922878,0.05819996093642227,,,,550,PBE,172,8,-17.909404,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.040/2-accurate-hse06-atoms-fixed,10.648337807421324,0.04080004781707314,-0.05819996093642227,-0.03919995925645853,-2.4134055326032605e-18,3.8871354216700866e-17,-3.645794868409761e-17,0.08116967512922878,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-21.081523,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.060/1-cheap-pbe-atoms-relaxed,10.426497436433381,0.04080004781707314,-0.05819996093642227,-0.05819996093642227,-1.4373506710699154e-17,5.083145539479676e-17,-3.645794868409761e-17,0.09186465483458592,0.05819996093642227,,,,550,PBE,172,8,-17.810839,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.060/2-accurate-hse06-atoms-fixed,10.426497436433381,0.04080004781707314,-0.05819996093642227,-0.05819996093642227,-1.4373506710699154e-17,5.083145539479676e-17,-3.645794868409761e-17,0.09186465483458592,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-20.994849,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.080/1-cheap-pbe-atoms-relaxed,10.204657065445435,0.04080004781707314,-0.05819996093642227,-0.07679996258101834,-2.5828899104463616e-17,6.228684778856123e-17,-3.645794868409761e-17,0.1046427905176575,0.07679996258101834,,,,550,PBE,172,8,-17.675987,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-minus-0.080/2-accurate-hse06-atoms-fixed,10.204657065445435,0.04080004781707314,-0.05819996093642227,-0.07679996258101834,-2.5828899104463616e-17,6.228684778856123e-17,-3.645794868409761e-17,0.1046427905176575,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.870746,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.020/1-cheap-pbe-atoms-relaxed,11.313858920385155,0.04080004781707314,-0.05819996093642227,0.020200045995638516,-2.699952465996325e-17,6.345747334406085e-17,-3.645794868409761e-17,0.07389127968239854,0.05819996093642227,,,,550,PBE,172,8,-18.004219,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.020/2-accurate-hse06-atoms-fixed,11.313858920385155,0.04080004781707314,-0.05819996093642227,0.020200045995638516,-2.699952465996325e-17,6.345747334406085e-17,-3.645794868409761e-17,0.07389127968239854,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-21.133882,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.040/1-cheap-pbe-atoms-relaxed,11.535699291373101,0.04080004781707314,-0.05819996093642227,0.04080004781707314,3.645794868409761e-17,-1.0408000828351506e-33,-3.645794868409761e-17,0.08195439742168803,0.05819996093642227,,,,550,PBE,172,8,-17.974413,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.040/2-accurate-hse06-atoms-fixed,11.535699291373101,0.04080004781707314,-0.05819996093642227,0.04080004781707314,3.645794868409761e-17,-1.0408000828351506e-33,-3.645794868409761e-17,0.08195439742168803,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-21.087707,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.060/1-cheap-pbe-atoms-relaxed,11.757539662361046,0.04080004781707314,-0.05819996093642227,0.0618000496738752,5.067205266194688e-17,-1.4214103977849273e-17,-3.645794868409761e-17,0.09418665242256981,0.0618000496738752,,,,550,PBE,172,8,-17.91652,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.060/2-accurate-hse06-atoms-fixed,11.757539662361046,0.04080004781707314,-0.05819996093642227,0.0618000496738752,5.067205266194688e-17,-1.4214103977849273e-17,-3.645794868409761e-17,0.09418665242256981,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.012361,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.080/1-cheap-pbe-atoms-relaxed,11.979380033348988,0.04080004781707314,-0.05819996093642227,0.08320005156604482,-1.8387908474873006e-18,3.8296739531584905e-17,-3.645794868409761e-17,0.10942635850410563,0.08320005156604482,,,,550,PBE,172,8,-17.832161,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.060-z-plus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.060-z-plus-0.080/2-accurate-hse06-atoms-fixed,11.979380033348988,0.04080004781707314,-0.05819996093642227,0.08320005156604482,-1.8387908474873006e-18,3.8296739531584905e-17,-3.645794868409761e-17,0.10942635850410563,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.909479,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.020/1-cheap-pbe-atoms-relaxed,10.638897791634601,0.04080004781707314,-0.07679996258101834,-0.019799957541127067,-8.007745450583232e-18,3.301030174091638e-17,-2.5002556290333147e-17,0.08919033845070726,0.07679996258101834,,,,550,PBE,172,8,-17.858296,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.020/2-accurate-hse06-atoms-fixed,10.638897791634601,0.04080004781707314,-0.07679996258101834,-0.019799957541127067,-8.007745450583232e-18,3.301030174091638e-17,-2.5002556290333147e-17,0.08919033845070726,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-21.028222,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.040/1-cheap-pbe-atoms-relaxed,10.421777428540018,0.04080004781707314,-0.07679996258101834,-0.03919995925645853,-1.386879792636772e-17,3.8871354216700866e-17,-2.5002556290333147e-17,0.09539137780758428,0.07679996258101834,,,,550,PBE,172,8,-17.785014,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.040/2-accurate-hse06-atoms-fixed,10.421777428540018,0.04080004781707314,-0.07679996258101834,-0.03919995925645853,-1.386879792636772e-17,3.8871354216700866e-17,-2.5002556290333147e-17,0.09539137780758428,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.967941,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.060/1-cheap-pbe-atoms-relaxed,10.204657065445435,0.04080004781707314,-0.07679996258101834,-0.05819996093642227,-2.5828899104463616e-17,5.083145539479676e-17,-2.5002556290333147e-17,0.1046427905176575,0.07679996258101834,,,,550,PBE,172,8,-17.675987,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.060/2-accurate-hse06-atoms-fixed,10.204657065445435,0.04080004781707314,-0.07679996258101834,-0.05819996093642227,-2.5828899104463616e-17,5.083145539479676e-17,-2.5002556290333147e-17,0.1046427905176575,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.870746,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.080/1-cheap-pbe-atoms-relaxed,9.987536702350848,0.04080004781707314,-0.07679996258101834,-0.07679996258101834,-3.728429149822808e-17,6.228684778856123e-17,-2.5002556290333147e-17,0.11602203414337765,0.07679996258101834,,,,550,PBE,172,8,-17.529371,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-minus-0.080/2-accurate-hse06-atoms-fixed,9.987536702350848,0.04080004781707314,-0.07679996258101834,-0.07679996258101834,-3.728429149822808e-17,6.228684778856123e-17,-2.5002556290333147e-17,0.11602203414337765,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.734765,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.020/1-cheap-pbe-atoms-relaxed,11.07313851782377,0.04080004781707314,-0.07679996258101834,0.020200045995638516,-3.8454917053727713e-17,6.345747334406085e-17,-2.5002556290333147e-17,0.08928000903084175,0.07679996258101834,,,,550,PBE,172,8,-17.904617,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.020/2-accurate-hse06-atoms-fixed,11.07313851782377,0.04080004781707314,-0.07679996258101834,0.020200045995638516,-3.8454917053727713e-17,6.345747334406085e-17,-2.5002556290333147e-17,0.08928000903084175,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-21.045067,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.040/1-cheap-pbe-atoms-relaxed,11.290258880918357,0.04080004781707314,-0.07679996258101834,0.04080004781707314,2.5002556290333147e-17,-1.0408000828351506e-33,-2.500255629033315e-17,0.09605999196437988,0.07679996258101834,,,,550,PBE,172,8,-17.881046,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.040/2-accurate-hse06-atoms-fixed,11.290258880918357,0.04080004781707314,-0.07679996258101834,0.04080004781707314,2.5002556290333147e-17,-1.0408000828351506e-33,-2.500255629033315e-17,0.09605999196437988,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-21.005054,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.060/1-cheap-pbe-atoms-relaxed,11.50737924401294,0.04080004781707314,-0.07679996258101834,0.0618000496738752,3.921666026818242e-17,-1.4214103977849273e-17,-2.500255629033315e-17,0.10668703901606191,0.07679996258101834,,,,550,PBE,172,8,-17.8286,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.060/2-accurate-hse06-atoms-fixed,11.50737924401294,0.04080004781707314,-0.07679996258101834,0.0618000496738752,3.921666026818242e-17,-1.4214103977849273e-17,-2.500255629033315e-17,0.10668703901606191,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-20.935068,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.080/1-cheap-pbe-atoms-relaxed,11.72449960710752,0.04080004781707314,-0.07679996258101834,0.08320005156604482,-1.3294183241251761e-17,3.8296739531584905e-17,-2.5002556290333147e-17,0.12035417207107442,0.08320005156604482,,,,550,PBE,172,8,-17.74877,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-minus-0.080-z-plus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-minus-0.080-z-plus-0.080/2-accurate-hse06-atoms-fixed,11.72449960710752,0.04080004781707314,-0.07679996258101834,0.08320005156604482,-1.3294183241251761e-17,3.8296739531584905e-17,-2.5002556290333147e-17,0.12035417207107442,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.83659,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.020/1-cheap-pbe-atoms-relaxed,11.795299725507933,0.04080004781707314,0.020200045995638516,-0.019799957541127067,-9.178371006082867e-18,3.301030174091638e-17,-2.3831930734833515e-17,0.04964598753909324,0.04080004781707314,,,,550,PBE,172,8,-18.108689,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.020/2-accurate-hse06-atoms-fixed,11.795299725507933,0.04080004781707314,0.020200045995638516,-0.019799957541127067,-9.178371006082867e-18,3.301030174091638e-17,-2.3831930734833515e-17,0.04964598753909324,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.213641,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.040/1-cheap-pbe-atoms-relaxed,11.55457932294654,0.04080004781707314,0.020200045995638516,-0.03919995925645853,-1.5039423481867358e-17,3.8871354216700866e-17,-2.3831930734833515e-17,0.06007763781815473,0.04080004781707314,,,,550,PBE,172,8,-18.071735,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.040/2-accurate-hse06-atoms-fixed,11.55457932294654,0.04080004781707314,0.020200045995638516,-0.03919995925645853,-1.5039423481867358e-17,3.8871354216700866e-17,-2.3831930734833515e-17,0.06007763781815473,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.189561,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.060/1-cheap-pbe-atoms-relaxed,11.313858920385155,0.04080004781707314,0.020200045995638516,-0.05819996093642227,-2.699952465996325e-17,5.083145539479676e-17,-2.3831930734833515e-17,0.07389127968239854,0.05819996093642227,,,,550,PBE,172,8,-18.004219,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.060/2-accurate-hse06-atoms-fixed,11.313858920385155,0.04080004781707314,0.020200045995638516,-0.05819996093642227,-2.699952465996325e-17,5.083145539479676e-17,-2.3831930734833515e-17,0.07389127968239854,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-21.133882,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.080/1-cheap-pbe-atoms-relaxed,11.07313851782377,0.04080004781707314,0.020200045995638516,-0.07679996258101834,-3.8454917053727713e-17,6.228684778856123e-17,-2.3831930734833515e-17,0.08928000903084175,0.07679996258101834,,,,550,PBE,172,8,-17.904617,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-minus-0.080/2-accurate-hse06-atoms-fixed,11.07313851782377,0.04080004781707314,0.020200045995638516,-0.07679996258101834,-3.8454917053727713e-17,6.228684778856123e-17,-2.3831930734833515e-17,0.08928000903084175,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-21.045067,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.020/1-cheap-pbe-atoms-relaxed,12.276740530630706,0.04080004781707314,0.020200045995638516,0.020200045995638516,-3.962554260922735e-17,6.345747334406085e-17,-2.3831930734833515e-17,0.04980690331999449,0.04080004781707314,,,,550,PBE,172,8,-18.096851,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.020/2-accurate-hse06-atoms-fixed,12.276740530630706,0.04080004781707314,0.020200045995638516,0.020200045995638516,-3.962554260922735e-17,6.345747334406085e-17,-2.3831930734833515e-17,0.04980690331999449,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.172985,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.040/1-cheap-pbe-atoms-relaxed,12.51746093319209,0.04080004781707314,0.020200045995638516,0.04080004781707314,2.383193073483351e-17,-1.0408000828351506e-33,-2.3831930734833518e-17,0.06113370315936064,0.04080004781707314,,,,550,PBE,172,8,-18.050894,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.040/2-accurate-hse06-atoms-fixed,12.51746093319209,0.04080004781707314,0.020200045995638516,0.04080004781707314,2.383193073483351e-17,-1.0408000828351506e-33,-2.3831930734833518e-17,0.06113370315936064,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.111101,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.060/1-cheap-pbe-atoms-relaxed,12.758181335753475,0.04080004781707314,0.020200045995638516,0.0618000496738752,3.8046034712682784e-17,-1.4214103977849273e-17,-2.3831930734833518e-17,0.07675892065287793,0.0618000496738752,,,,550,PBE,172,8,-17.980006,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.060/2-accurate-hse06-atoms-fixed,12.758181335753475,0.04080004781707314,0.020200045995638516,0.0618000496738752,3.8046034712682784e-17,-1.4214103977849273e-17,-2.3831930734833518e-17,0.07675892065287793,0.0618000496738752,.TRUE.,0.27,,550,HSE,172,8,-21.023283,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.080/1-cheap-pbe-atoms-relaxed,12.998901738314862,0.04080004781707314,0.020200045995638516,0.08320005156604482,-1.4464808796751396e-17,3.8296739531584905e-17,-2.3831930734833515e-17,0.09484162767842971,0.08320005156604482,,,,550,PBE,172,8,-17.885637,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.020-z-plus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.020-z-plus-0.080/2-accurate-hse06-atoms-fixed,12.998901738314862,0.04080004781707314,0.020200045995638516,0.08320005156604482,-1.4464808796751396e-17,3.8296739531584905e-17,-2.3831930734833515e-17,0.09484162767842971,0.08320005156604482,.TRUE.,0.27,,550,HSE,172,8,-20.910992,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.020/1-cheap-pbe-atoms-relaxed,12.026580112282595,0.04080004781707314,0.04080004781707314,-0.019799957541127067,5.427910233797799e-17,3.301030174091638e-17,-8.728940407889437e-17,0.061002673075705,0.04080004781707314,,,,550,PBE,172,8,-18.069119,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.020/2-accurate-hse06-atoms-fixed,12.026580112282595,0.04080004781707314,0.04080004781707314,-0.019799957541127067,5.427910233797799e-17,3.301030174091638e-17,-8.728940407889437e-17,0.061002673075705,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.157887,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.040,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.040/1-cheap-pbe-atoms-relaxed,11.781139701827847,0.04080004781707314,0.04080004781707314,-0.03919995925645853,4.8418049862193506e-17,3.8871354216700866e-17,-8.728940407889437e-17,0.06975617972236522,0.04080004781707314,,,,550,PBE,172,8,-18.036576,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.040,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.040/2-accurate-hse06-atoms-fixed,11.781139701827847,0.04080004781707314,0.04080004781707314,-0.03919995925645853,4.8418049862193506e-17,3.8871354216700866e-17,-8.728940407889437e-17,0.06975617972236522,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.138115,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.060,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.060/1-cheap-pbe-atoms-relaxed,11.535699291373101,0.04080004781707314,0.04080004781707314,-0.05819996093642227,3.645794868409761e-17,5.083145539479676e-17,-8.728940407889437e-17,0.08195439742168803,0.05819996093642227,,,,550,PBE,172,8,-17.974413,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.060,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.060/2-accurate-hse06-atoms-fixed,11.535699291373101,0.04080004781707314,0.04080004781707314,-0.05819996093642227,3.645794868409761e-17,5.083145539479676e-17,-8.728940407889437e-17,0.08195439742168803,0.05819996093642227,.TRUE.,0.27,,550,HSE,172,8,-21.087707,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.080,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.080/1-cheap-pbe-atoms-relaxed,11.290258880918357,0.04080004781707314,0.04080004781707314,-0.07679996258101834,2.5002556290333147e-17,6.228684778856123e-17,-8.728940407889437e-17,0.09605999196437988,0.07679996258101834,,,,550,PBE,172,8,-17.881046,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-minus-0.080,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-minus-0.080/2-accurate-hse06-atoms-fixed,11.290258880918357,0.04080004781707314,0.04080004781707314,-0.07679996258101834,2.5002556290333147e-17,6.228684778856123e-17,-8.728940407889437e-17,0.09605999196437988,0.07679996258101834,.TRUE.,0.27,,550,HSE,172,8,-21.005054,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.020,1-cheap-pbe-atoms-relaxed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.020/1-cheap-pbe-atoms-relaxed,12.51746093319209,0.04080004781707314,0.04080004781707314,0.020200045995638516,2.3831930734833515e-17,6.345747334406085e-17,-8.728940407889437e-17,0.06113370315936064,0.04080004781707314,,,,550,PBE,172,8,-18.050894,1
6-stretch-all-three-axes,stretch-x-plus-0.040-y-plus-0.040-z-plus-0.020,2-accurate-hse06-atoms-fixed,6-stretch-all-three-axes/stretch-x-plus-0.040-y-plus-0.040-z-plus-0.020/2-accurate-hse06-atoms-fixed,12.51746093319209,0.04080004781707314,0.04080004781707314,0.020200045995638516,2.3831930734833515e-17,6.345747334406085e-17,-8.728940407889437e-17,0.06113370315936064,0.04080004781707314,.TRUE.,0.27,,550,HSE,172,8,-21.111101,1
